transaction_id,url,name,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
90318927.0,https://condo-sg.com/ripple-bay-2221,ripple bay,condominium,18,pasir ris park,pasir ris,mar-17,1001,01 to 05,A,885000
81980924.0,https://condo-sg.com/the-clement-canopy-8190,the_clement_canopy,apartment,5,clementi woods,clementi,feb-17,732,11 to 15,A,1004000
18390514.0,https://condo-sg.com/seaside-residences-9699,seaside residences,apartment,15,siglap,Bedok,oct-17,786,21 to 25,A,1582000
84943229.0,https://condo-sg.com/the-m-3686,the m,apartment,7,bugis,downtown core,feb-20,527,06 to 10,A,1296000
14720635.0,https://condo-sg.com/kingsford-waterbay-4399,kingsford waterbay,apartment,19,kangkar,hougang,jan-18,689,01 to 05,A,951101
11320403.0,https://condo-sg.com/the-minton-1257,the minton,condominium,19,lorong ah soo,hougang,dec-24,1755,01 to 05,A,1888000
36965134.0,https://condo-sg.com/melville-park-4976,melville park,condominium,18,simei,tampines,jul-18,1206,01 to 05,A,808000
39976159.0,https://condo-sg.com/stirling-residences-2589,stirling residences,apartment,3,mei chin,queenstown,aug-20,506,21 to 25,A,1037000
45475885.0,https://condo-sg.com/symphony-suites-9509,symphony suites,condominium,27,yishun east,yishun,may-17,797,11 to 15,A,819000
72585054.0,https://condo-sg.com/hillview-heights-1115,hillview heights,condominium,23,hillview,bukit batok,sep-18,1679,01 to 05,A,1730000
95220058.0,https://condo-sg.com/twin-vew-7268,twin vew,apartment,5,west coast,clementi,may-18,1249,01 to 05,A,1567000
74973745.0,https://condo-sg.com/the-florence-residences-2911,the florence residences,apartment,19,kovan,Hougang,mar-20,1270,06 to 10,A,1791000
54723266.0,https://condo-sg.com/verdale-4419,verdale,apartment,21,anak bukit,bukit timah,jan-21,947,01 to 05,A,1600600
31294538.0,https://condo-sg.com/sengkang-grand-residences-9806,sengkang grand residences,apartment,19,compassvale,sengkang,nov-19,732,01 to 05,A,1295200
33297781.0,https://condo-sg.com/parc-vista-7098,parc vista,condominium,22,hong kah,jurong west,jun-19,1249,01 to 05,A,1030000
95633530.0,https://condo-sg.com/treasure-at-tampines-5031,treasure_at_tampines,condominium,18,tampines east,tampines,aug-20,678,06 to 10,A,985000
71319570.0,https://condo-sg.com/park-place-residences-at-plq-3052,park place residences at plq,apartment,14,geylang east,geylang,jun-18,667,16 to 20,A,1395000
65357300.0,https://condo-sg.com/the-florence-residences-8176,the florence residences,apartment,19,kovan,hougang,may-19,646,06 to 10,A,951000
12892106.0,https://condo-sg.com/parc-central-residences-7313,parc central residences,executive condominium,18,tampines west,tampines,jun-21,926,11 to 15,A,1126000
74822965.0,https://condo-sg.com/rivercove-residences-8963,rivercove residences,executive condominium,19,anchorvale,sengkang,apr-23,1163,01 to 05,A,1103900
74932358.0,https://condo-sg.com/the-vales-7979,the vales,executive condominium,19,anchorvale,sengkang,apr-17,1711,01 to 05,A,1290000
17499585.0,https://condo-sg.com/parc-clematis-7472,parc clematis,apartment,5,faber,Clementi,aug-20,1076,11 to 15,A,1786500
27367005.0,https://condo-sg.com/tribeca-5007,tribeca,condominium,9,robertson quay,singapore river,oct-19,570,11 to 15,A,1265000
53024756.0,https://condo-sg.com/the-verve-4551,the verve,apartment,12,balestier,novena,sep-21,1,11 to 15,A,675000
71340681.0,https://condo-sg.com/domain-21-8644,domain 21,condominium,3,alexandra north,bukit merah,sep-19,1281,11 to 15,A,1830000
69848193.0,https://condo-sg.com/imperial-heights-6193,imperial heights,apartment,15,geylang east,Geylang,may-17,452,01 to 05,A,597500
47909128.0,https://condo-sg.com/coastal-breeze-residences-3029,coastal breeze residences,condominium,17,pasir ris park,pasir ris,nov-21,1173,01 to 05,A,1024000
36341806.0,https://condo-sg.com/nova-88-9957,nova 88,apartment,12,balestier,novena,jan-21,926,01 to 05,A,1200000
92888421.0,https://condo-sg.com/treasure-at-tampines-7561,treasure at tampines,condominium,18,tampines east,tampines,jul-19,581,06 to 10,A,804000
63350067.0,https://condo-sg.com/fourth-avenue-residences-1547,fourth avenue residences,apartment,10,coronation road,bukit timah,apr-21,484,01 to 05,A,1105000
71779235.0,https://condo-sg.com/hillview-heights-2028,hillview heights,condominium,23,hillview,bukit batok,feb-18,958,06 to 10,A,1065000
37219304.0,https://condo-sg.com/springdale-condominium-5435,springdale condominium,condominium,21,nature reserve,bukit panjang,nov-20,1227,01 to 05,A,1380000
83693874.0,https://condo-sg.com/grandeur-park-residences-6972,grandeur park residences,condominium,16,bedok south,Bedok,jan-21,560,06 to 10,A,932000
28615205.0,https://condo-sg.com/the-visionaire-1201,the visionaire,executive condominium,27,sembawang springs,sembawang,mar-17,1,01 to 05,A,1054350
76022026.0,https://condo-sg.com/goodview-apartments-7105,goodview apartments,apartment,14,aljunied,geylang,mar-24,1141,01 to 05,A,822000
63122195.0,https://condo-sg.com/buckley-18-3010,buckley 18,apartment,11,moulmein,novena,apr-18,2002,01 to 05,A,2518000
90162703.0,https://condo-sg.com/nouvel-18-7251,nouvel 18,condominium,10,orange grove,newton,jan-20,1582,01 to 05,A,4888000
36291838.0,https://condo-sg.com/midtown-modern-6929,midtown_modern,apartment,7,bugis,downtown core,mar-21,635,16 to 20,A,1744380
47057308.0,https://condo-sg.com/riverfront-residences-2251,riverfront residences,apartment,19,kangkar,hougang,mar-19,614,01 to 05,A,798000
42401858.0,https://condo-sg.com/waterfront-isle-6658,waterfront isle,condominium,16,bedok reservoir,bedok,sep-21,904,06 to 10,A,1155000
69694211.0,https://condo-sg.com/kovan-regency-7988,kovan regency,condominium,19,kovan,hougang,nov-17,1055,06 to 10,A,1400000
13934919.0,https://condo-sg.com/the-arte-2689,the arte,condominium,12,balestier,novena,sep-20,1,06 to 10,A,2550000
78756006.0,https://condo-sg.com/viz-at-holland-3769,viz at holland,condominium,10,leedon park,bukit timah,mar-21,861,01 to 05,A,1370000
75785062.0,https://condo-sg.com/palm-isles-8507,palm isles,condominium,17,flora drive,pasir ris,aug-19,517,01 to 05,A,538000
65617772.0,https://condo-sg.com/parc-oasis-5815,parc_oasis,condominium,22,yuhua west,jurong east,apr-17,1378,16 to 20,A,1345000
80447891.0,https://condo-sg.com/the-woodleigh-residences-2302,the woodleigh residences,apartment,13,bidadari,toa payoh,sep-20,700,11 to 15,A,1353000
64230365.0,https://condo-sg.com/the-miltonia-residences-7110,the miltonia residences,condominium,27,lower seletar,yishun,may-18,1023,01 to 05,A,988000
51583775.0,https://condo-sg.com/suites-de-laurel-5535,suites de laurel,apartment,21,swiss club,bukit timah,may-18,517,01 to 05,A,780000
54943771.0,https://condo-sg.com/seaside-residences-4135,seaside residences,apartment,15,siglap,bedok,apr-17,980,26 to 30,A,1652310
88346887.0,https://condo-sg.com/grandeur-park-residences-8750,grandeur park residences,condominium,16,bedok south,bedok,mar-17,1,06 to 10,A,814000
49075646.0,https://condo-sg.com/ki-residences-at-brookvale-6019,ki residences at brookvale,condominium,21,sunset way,clementi,jan-21,936,11 to 15,A,1693000
88527383.0,https://condo-sg.com/ascentia-sky-8172,ascentia sky,condominium,3,redhill,bukit merah,apr-18,1012,36 to 40,A,1550000
46236756.0,https://condo-sg.com/affinity-at-serangoon-3237,affinity at serangoon,apartment,19,serangoon garden,Serangoon,nov-18,614,11 to 15,A,902000
71374206.0,https://condo-sg.com/yishun-emerald-3964,yishun emerald,condominium,27,yishun west,yishun,jan-21,1152,11 to 15,A,850000
19954896.0,https://condo-sg.com/the-minton-6900,the minton,condominium,19,lorong ah soo,hougang,apr-21,980,11 to 15,A,1065000
69650743.0,https://condo-sg.com/the-centrepoint-1716,the centrepoint,apartment,9,somerset,orchard,dec-17,1119,01 to 05,A,2050000
51709168.0,https://condo-sg.com/goodwood-residence-7749,goodwood residence,condominium,10,goodwood park,newton,nov-17,2551,06 to 10,A,7500000
15003647.0,https://condo-sg.com/piermont-grand-9654,piermont grand,executive condominium,19,punggol town centre,punggol,jul-19,1356,06 to 10,A,1422400
53606735.0,https://condo-sg.com/pasir-ris-8-8819,pasir ris 8,apartment,18,pasir ris central,pasir ris,jul-21,775,11 to 15,A,1286000
74068893.0,https://condo-sg.com/the-crest-5149,the crest,condominium,3,alexandra north,bukit merah,mar-18,947,01 to 05,A,1938000
83081930.0,https://condo-sg.com/principal-garden-2328,principal garden,condominium,3,alexandra north,bukit merah,mar-17,807,21 to 25,A,1368000
53071553.0,https://condo-sg.com/rosewood-suites-3600,rosewood suites,condominium,25,woodgrove,woodlands,feb-19,1927,01 to 05,A,1240888
23075190.0,https://condo-sg.com/120-grange-2892,120 grange,apartment,10,one tree hill,river valley,jun-18,678,11 to 15,A,2154000
50886854.0,https://condo-sg.com/stirling-residences-8717,stirling residences,apartment,3,mei chin,queenstown,jul-19,786,31 to 35,A,1494000
14555657.0,https://condo-sg.com/forest-woods-7049,forest woods,condominium,19,upper paya lebar,serangoon,jul-27,980,01 to 05,A,1443000
75966156.0,https://condo-sg.com/avenue-south-residence-8044,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,oct-19,732,01 to 05,A,1319000
98642933.0,https://condo-sg.com/one-north-eden-4333,one-north eden,apartment,5,one north,queenstown,apr-21,786,11 to 15,A,1708000
78543212.0,https://condo-sg.com/the-antares-5656,the antares,apartment,14,macpherson,Geylang,may-21,1152,01 to 05,A,1920000
87873738.0,https://condo-sg.com/provence-residence-1288,provence residence,executive condominium,27,sembawang east,sembawang,may-23,1,11 to 15,A,1238000
27364722.0,https://condo-sg.com/sin-ming-plaza-2966,sin ming plaza,apartment,20,upper thomson,bishan,jan-21,1442,01 to 05,A,1750000
94533959.0,https://condo-sg.com/the-belvedere-2069,the belvedere,condominium,15,mountbatten,marine parade,aug-25,1238,16 to 20,A,2300000
74621987.0,https://condo-sg.com/principal-garden-5860,principal garden,condominium,3,alexandra north,bukit merah,jun-17,495,06 to 10,A,861000
48599211.0,https://condo-sg.com/lush-on-holland-hill-1953,lush on holland hill,condominium,10,leedon park,bukit timah,mar-17,1281,11 to 15,A,1900000
66022156.0,https://condo-sg.com/neptune-court-6319,neptune court,apartment,15,siglap,bedok,mar-17,1270,21 to 25,A,945000
75903941.0,https://condo-sg.com/symphony-suites-8902,symphony suites,condominium,27,yishun east,Yishun,dec-17,786,11 to 15,A,852600
79118096.0,https://condo-sg.com/bishan-loft-8332,bishan loft,executive condominium,20,bishan east,bishan,jul-20,1399,21 to 25,A,1720000
76511790.0,https://condo-sg.com/blue-horizon-8686,blue horizon,condominium,5,clementi west,clementi,may-17,1163,11 to 15,A,1130000
78920251.0,https://condo-sg.com/clavon-3561,clavon,apartment,5,clementi woods,clementi,dec-20,764,36 to 40,A,1311000
78362534.0,https://condo-sg.com/woodsville-28-6147,woodsville 28,apartment,13,potong pasir,toa payoh,aug-20,1033,06 to 10,A,1358000
48727829.0,https://condo-sg.com/springdale-condominium-7662,springdale condominium,condominium,21,nature reserve,Bukit Panjang,apr-20,1346,01 to 05,A,1500000
53528552.0,https://condo-sg.com/vanadium-9203,vanadium,apartment,8,kampong java,kallang,jul-17,732,01 to 05,A,970000
70874219.0,https://condo-sg.com/kingsford-waterbay-6273,kingsford waterbay,apartment,19,kangkar,hougang,jan-18,689,11 to 15,A,985000
45193966.0,https://condo-sg.com/foresque-residences-3693,foresque_residences,condominium,23,dairy farm,bukit panjang,sep-17,743,11 to 15,A,808000
20266150.0,https://condo-sg.com/rezi-24-3009,rezi 24,apartment,14,aljunied,geylang,aug-21,1184,01 to 05,A,1808400
88222857.0,https://condo-sg.com/26-newton-9687,26 newton,apartment,11,moulmein,novena,mar-17,484,11 to 15,A,1100000
13280305.0,https://condo-sg.com/stirling-residences-4878,stirling residences,apartment,3,mei chin,queenstown,sep-18,980,11 to 15,A,1574000
94205062.0,https://condo-sg.com/the-tre-ver-3537,the tre ver,condominium,13,potong pasir,toa payoh,dec-18,689,06 to 10,A,1094000
29182109.0,https://condo-sg.com/eight-riversuites-8738,eight riversuites,condominium,12,bendemeer,kallang,may-21,441,06 to 10,A,695000
84227168.0,https://condo-sg.com/the-sea-view-4930,the sea view,condominium,15,marine parade,marine parade,nov-20,1518,16 to 20,A,2750000
27160806.0,https://condo-sg.com/parc-central-residences-4859,parc central residences,executive condominium,18,tampines west,tampines,jan-21,893,06 to 10,A,1045000
53934005.0,https://condo-sg.com/the-luxurie-3871,the luxurie,condominium,19,sengkang town centre,sengkang,aug-18,1055,11 to 15,A,1255000
63479823.0,https://condo-sg.com/waterfront-isle-8172,waterfront isle,condominium,16,bedok reservoir,Bedok,sep-21,667,01 to 05,A,765000
38761036.0,https://condo-sg.com/fyve-derbyshire-3072,fyve derbyshire,apartment,11,moulmein,novena,jul-20,936,01 to 05,A,2052000
55886132.0,https://condo-sg.com/avenue-south-residence-6125,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,sep-19,1109,11 to 15,A,2060000
69351952.0,https://condo-sg.com/citylife@tampines-8443,citylife@tampines,executive condominium,18,tampines east,tampines,jun-21,1324,01 to 05,A,1530000
14982951.0,https://condo-sg.com/the-glades-5519,the glades,condominium,16,bedok south,bedok,mar-21,667,01 to 05,A,988000
46574117.0,https://condo-sg.com/pullman-residences-newton-9606,pullman residences newton,apartment,11,moulmein,novena,jan-21,463,06 to 10,A,1271000
17377892.0,https://condo-sg.com/canninghill-piers-7872,canninghill_piers,apartment,6,clarke quay,singapore river,nov-21,1,16 to 20,A,1376000
36759152.0,https://condo-sg.com/glendale-park-8683,glendale_park,condominium,23,hillview,Bukit Batok,nov-19,1249,06 to 10,A,1588000
59403875.0,https://condo-sg.com/parc-central-residences-7668,parc central residences,executive condominium,18,tampines west,Tampines,jun-21,1216,16 to 20,A,1342000
67528298.0,https://condo-sg.com/the-avenir-3685,the_avenir,condominium,9,institution hill,river valley,sep-21,2056,16 to 20,A,6553000
51686925.0,https://condo-sg.com/r-maison-4970,r maison,apartment,13,lorong chuan,serangoon,aug-17,667,01 to 05,A,890000
26538976.0,https://condo-sg.com/charming-garden-4936,charming garden,condominium,10,farrer court,Bukit Timah,feb-17,1808,01 to 05,A,2300000
51219297.0,https://condo-sg.com/parbury-hill-condominium-6061,parbury hill condominium,condominium,16,bedok south,Bedok,feb-19,840,01 to 05,A,1150000
70290253.0,https://condo-sg.com/belysa-2129,belysa,executive condominium,18,pasir ris west,pasir ris,sep-21,829,01 to 05,A,830000
13460625.0,https://condo-sg.com/the-lakeshore-7486,the lakeshore,condominium,22,hong kah,Jurong West,jun-24,1152,06 to 10,A,1238000
76973028.0,https://condo-sg.com/one-bernam-7010,one bernam,apartment,2,anson,downtown core,may-21,700,06 to 10,A,1676000
44852256.0,https://condo-sg.com/signature-park-2944,signature park,condominium,21,anak bukit,bukit timah,aug-19,1722,06 to 10,A,2325000
39638019.0,https://condo-sg.com/gloucester-mansions-5231,gloucester mansions,apartment,11,moulmein,novena,jan-21,657,11 to 15,A,1142800
56676116.0,https://condo-sg.com/the-florence-residences-1414,the florence residences,apartment,19,kovan,hougang,sep-19,484,01 to 05,A,711000
58191559.0,https://condo-sg.com/luxe-ville-2768,luxe ville,apartment,5,pasir panjang 1,queenstown,dec-19,1346,01 to 05,A,1689230
99994736.0,https://condo-sg.com/parc-riviera-3385,parc riviera,condominium,5,west coast,clementi,dec-17,603,31 to 35,A,816000
60186482.0,https://condo-sg.com/treasure-at-tampines-6897,treasure at tampines,condominium,18,tampines east,Tampines,aug-19,463,01 to 05,A,649000
66461963.0,https://condo-sg.com/the-garden-residences-5977,the garden residences,apartment,19,serangoon garden,serangoon,aug-20,786,11 to 15,A,1256200
98830096.0,https://condo-sg.com/parc-esta-3038,parc esta,apartment,14,geylang east,geylang,nov-26,743,01 to 05,A,1253000
44186943.0,https://condo-sg.com/the-quintet-3210,the quintet,executive condominium,23,yew tee,Choa Chu Kang,may-17,1270,06 to 10,A,900000
75988703.0,https://condo-sg.com/provence-residence-4880,provence_residence,executive condominium,27,sembawang east,sembawang,may-21,1249,06 to 10,A,1401000
29628480.0,https://condo-sg.com/leedon-green-3071,leedon green,condominium,10,farrer court,bukit timah,sep-21,1163,11 to 15,A,3191000
58330617.0,https://condo-sg.com/the-nexus-4824,the nexus,condominium,21,holland road,bukit timah,oct-19,947,06 to 10,A,1470000
18258182.0,https://condo-sg.com/stirling-residences-7775,stirling residences,apartment,3,mei chin,queenstown,oct-21,441,31 to 35,A,1096000
13401362.0,https://condo-sg.com/the-watergardens-at-canberra-6648,the watergardens at canberra,apartment,27,sembawang springs,sembawang,aug-21,969,01 to 05,A,1231000
11300214.0,https://condo-sg.com/rafflesia-condominium-5675,rafflesia condominium,condominium,20,marymount,Bishan,may-21,1216,01 to 05,A,1455000
30326256.0,https://condo-sg.com/the-floravale-9894,the floravale,executive condominium,22,yunnan,jurong west,mar-18,1238,06 to 10,A,838000
58295696.0,https://condo-sg.com/the-rochester-residences-4996,the rochester residences,apartment,5,one north,queenstown,feb-20,1206,21 to 25,A,1830000
73681456.0,https://condo-sg.com/the-marq-on-paterson-hill-5768,the marq on paterson hill,condominium,9,one tree hill,river valley,aug-21,6308,11 to 15,A,25500000
81100050.0,https://condo-sg.com/northwave-3947,northwave,executive condominium,25,woodlands east,woodlands,may-18,1119,11 to 15,A,932960
45787303.0,https://condo-sg.com/parc-centros-7264,parc centros,condominium,19,matilda,punggol,sep-20,1141,01 to 05,A,1270000
48506072.0,https://condo-sg.com/twin-vew-3401,twin vew,apartment,5,west coast,clementi,may-18,710,26 to 30,A,1083000
79224852.0,https://condo-sg.com/the-calrose-2734,the calrose,condominium,26,yio chu kang west,ang mo kio,mar-21,1389,01 to 05,A,1818000
26908387.0,https://condo-sg.com/the-hyde-4236,the hyde,condominium,10,nassim,tanglin,sep-21,818,06 to 10,A,2336000
44678951.0,https://condo-sg.com/one-oxley-rise-4474,one_oxley_rise,apartment,9,dhoby ghaut,museum,oct-24,1044,01 to 05,A,1950000
69320037.0,https://condo-sg.com/townhouse-apartments-9555,townhouse apartments,apartment,9,monk's hill,newton,mar-17,2228,06 to 10,A,1900000
18106588.0,https://condo-sg.com/the-nautical-3826,the nautical,condominium,27,sembawang springs,sembawang,mar-20,1119,01 to 05,A,1035000
61266030.0,https://condo-sg.com/concourse-skyline-6138,concourse_skyline,apartment,7,nicoll,downtown core,sep-17,786,06 to 10,A,1285000
83240934.0,https://condo-sg.com/metro-loft-8918,metro loft,apartment,14,aljunied,geylang,dec-23,452,06 to 10,A,650000
49411818.0,https://condo-sg.com/pandan-valley-1684,pandan valley,condominium,21,ulu pandan,bukit timah,apr-17,2142,01 to 05,A,1900000
87815045.0,https://condo-sg.com/eng-aun-mansion-1295,eng aun mansion,apartment,11,balestier,novena,aug-21,1001,01 to 05,A,1375000
51886614.0,https://condo-sg.com/treasure-at-tampines-8806,treasure at tampines,condominium,18,tampines east,tampines,oct-19,1722,11 to 15,A,2130000
21144885.0,https://condo-sg.com/parc-greenwich-4714,parc greenwich,executive condominium,28,fernvale,sengkang,sep-21,1206,06 to 10,A,1523000
18258279.0,https://condo-sg.com/riverfront-residences-3757,riverfront residences,apartment,19,kangkar,hougang,jul-18,1066,11 to 15,A,1326000
15072162.0,https://condo-sg.com/parc-rosewood-6888,parc rosewood,condominium,25,woodgrove,woodlands,sep-17,431,01 to 05,A,525000
50843752.0,https://condo-sg.com/sims-urban-oasis-4369,sims_urban_oasis,condominium,14,aljunied,geylang,jul-18,1023,01 to 05,A,1532900
54573350.0,https://condo-sg.com/park-green-6484,park green,executive condominium,19,rivervale,sengkang,feb-18,1378,11 to 15,A,1030000
96523683.0,https://condo-sg.com/parc-central-residences-5482,parc_central_residences,executive condominium,18,tampines west,tampines,jan-27,1,01 to 05,A,1288000
37583549.0,https://condo-sg.com/mi-casa-4682,mi casa,condominium,23,choa chu kang central,choa chu kang,apr-19,1302,11 to 15,A,1185000
61402595.0,https://condo-sg.com/rivercove-residences-1170,rivercove residences,executive condominium,19,anchorvale,sengkang,apr-18,1163,11 to 15,A,1116700
57954127.0,https://condo-sg.com/high-park-residences-3866,high park residences,apartment,28,fernvale,sengkang,jun-21,667,01 to 05,A,808000
96869076.0,https://condo-sg.com/belysa-3298,belysa,executive condominium,18,pasir ris west,pasir ris,apr-21,1335,11 to 15,A,1265000
98613654.0,https://condo-sg.com/riviera-residences-9900,riviera_residences,condominium,16,bedok south,Bedok,feb-17,1324,01 to 05,A,1400000
33965306.0,https://condo-sg.com/hawaii-tower-5174,hawaii tower,condominium,15,mountbatten,marine parade,feb-19,1,06 to 10,A,2700000
35891650.0,https://condo-sg.com/neem-tree-9056,neem tree,apartment,12,balestier,novena,sep-18,710,11 to 15,A,1301300
93747260.0,https://condo-sg.com/the-floravale-4941,the floravale,executive condominium,22,yunnan,jurong west,jun-21,1238,11 to 15,A,896000
36625787.0,https://condo-sg.com/parc-botannia-7715,parc_botannia,condominium,28,fernvale,sengkang,oct-19,1,06 to 10,A,1125000
21867611.0,https://condo-sg.com/piermont-grand-2612,piermont grand,executive condominium,19,punggol town centre,punggol,dec-20,872,11 to 15,A,1035500
57272316.0,https://condo-sg.com/le-quest-9482,le quest,apartment,23,brickworks,bukit batok,nov-20,980,06 to 10,A,1385000
70575166.0,https://condo-sg.com/normanton-park-7603,normanton park,apartment,5,kent ridge,queenstown,jan-21,1,06 to 10,A,1448553
86852642.0,https://condo-sg.com/alex-residences-9380,alex residences,apartment,3,redhill,bukit merah,jul-17,1023,36 to 40,A,2025000
31754537.0,https://condo-sg.com/botanique-at-bartley-3854,botanique_at_bartley,condominium,19,upper paya lebar,serangoon,jul-19,495,11 to 15,A,790000
49494940.0,https://condo-sg.com/the-woodleigh-residences-4877,the woodleigh residences,apartment,13,bidadari,toa payoh,jul-21,850,06 to 10,A,1790000
65291457.0,https://condo-sg.com/far-horizon-gardens-9458,far horizon gardens,condominium,20,yio chu kang west,ang mo kio,sep-17,1152,01 to 05,A,856000
65986452.0,https://condo-sg.com/parc-sophia-7075,parc_sophia,apartment,9,mount emily,rochor,jul-17,689,01 to 05,A,980000
96737826.0,https://condo-sg.com/casablanca-4107,casablanca,condominium,25,woodgrove,woodlands,nov-25,1184,16 to 20,A,895000
14817469.0,https://condo-sg.com/piermont-grand-7808,piermont grand,executive condominium,19,punggol town centre,punggol,jan-27,872,01 to 05,A,980720
33569329.0,https://condo-sg.com/eastpoint-green-3330,eastpoint green,condominium,18,simei,tampines,jan-21,1302,01 to 05,A,890000
68689841.0,https://condo-sg.com/mandarin-gardens-1709,mandarin gardens,condominium,15,siglap,bedok,sep-17,732,06 to 10,A,705000
77165390.0,https://condo-sg.com/martin-place-residences-6011,martin place residences,condominium,9,institution hill,river valley,oct-23,1044,01 to 05,A,2180000
23223341.0,https://condo-sg.com/parc-clematis-6667,parc clematis,apartment,5,faber,Clementi,jul-21,1636,21 to 25,A,2726000
54589574.0,https://condo-sg.com/space-@-kovan-2651,space @ kovan,apartment,19,serangoon central,serangoon,mar-20,431,01 to 05,A,580000
54766939.0,https://condo-sg.com/the-florence-residences-4324,the florence residences,apartment,19,kovan,hougang,may-19,753,01 to 05,A,1017000
32493214.0,https://condo-sg.com/the-poiz-residences-1478,the poiz residences,apartment,13,potong pasir,toa payoh,oct-21,420,06 to 10,A,735000
77371329.0,https://condo-sg.com/windermere-1609,windermere,executive condominium,23,yew tee,choa chu kang,apr-21,1281,21 to 25,A,880000
64438847.0,https://condo-sg.com/the-makena-2789,the makena,condominium,15,mountbatten,marine parade,jul-21,1507,06 to 10,A,2480000
41913142.0,https://condo-sg.com/gem-residences-9838,gem residences,condominium,12,boon teck,toa payoh,mar-17,775,21 to 25,A,1146000
17537190.0,https://condo-sg.com/beacon-heights-1500,beacon heights,condominium,12,bendemeer,kallang,jul-19,1109,21 to 25,A,1280000
45519993.0,https://condo-sg.com/penrose-8251,penrose,apartment,14,aljunied,geylang,sep-21,1389,06 to 10,A,2260000
79364908.0,https://condo-sg.com/flamingo-valley-3708,flamingo valley,condominium,15,frankel,bedok,apr-18,1873,01 to 05,A,2380000
27417563.0,https://condo-sg.com/bijou-8648,bijou,apartment,5,pasir panjang 2,queenstown,feb-21,614,01 to 05,A,1193817
74497831.0,https://condo-sg.com/eco-sanctuary-7652,eco sanctuary,condominium,23,bangkit,bukit panjang,jan-18,753,21 to 25,A,975000
39180100.0,https://condo-sg.com/loft-@-nathan-6371,loft @ nathan,apartment,10,chatsworth,tanglin,jul-21,463,01 to 05,A,843000
66961689.0,https://condo-sg.com/the-tropica-6600,the tropica,condominium,18,tampines west,tampines,jan-27,1238,01 to 05,A,965000
58118923.0,https://condo-sg.com/aquarius-by-the-park-9373,aquarius by the park,condominium,16,bedok reservoir,bedok,aug-21,1227,11 to 15,A,1170000
29338668.0,https://condo-sg.com/kerrisdale-1968,kerrisdale,condominium,8,lavender,Kallang,jun-19,1485,06 to 10,A,1670000
72381547.0,https://condo-sg.com/the-antares-7137,the antares,apartment,14,macpherson,geylang,jul-26,732,16 to 20,A,1381000
12064259.0,https://condo-sg.com/riverfront-residences-1912,riverfront residences,apartment,19,kangkar,hougang,dec-18,517,06 to 10,A,665000
47464817.0,https://condo-sg.com/savannah-condopark-4263,savannah condopark,condominium,18,simei,tampines,may-18,1227,01 to 05,A,980000
13082546.0,https://condo-sg.com/the-tre-ver-5556,the tre ver,condominium,13,potong pasir,toa payoh,jan-19,484,06 to 10,A,746224
12460101.0,https://condo-sg.com/the-vision-7455,the vision,condominium,5,clementi west,clementi,mar-21,818,16 to 20,A,1144600
87580646.0,https://condo-sg.com/holland-tower-2398,holland tower,apartment,10,ridout,Tanglin,aug-20,1873,06 to 10,A,2500000
70702367.0,https://condo-sg.com/three-11-7067,three 11,apartment,20,upper thomson,bishan,oct-19,678,01 to 05,A,1220000
61794380.0,https://condo-sg.com/jui-residences-5882,jui residences,apartment,12,bendemeer,kallang,jul-19,700,11 to 15,A,1180000
18297810.0,https://condo-sg.com/varsity-park-condominium-2230,varsity park condominium,condominium,5,clementi woods,clementi,sep-21,1292,01 to 05,A,1650000
28760343.0,https://condo-sg.com/the-azure-8008,the azure,condominium,4,sentosa,southern islands,dec-20,3165,06 to 10,A,4200000
74929626.0,https://condo-sg.com/twin-vew-2186,twin vew,apartment,5,west coast,clementi,nov-21,818,06 to 10,A,1280000
69707466.0,https://condo-sg.com/coco-palms-2766,coco palms,condominium,18,pasir ris central,pasir ris,jul-18,463,01 to 05,A,648000
55171744.0,https://condo-sg.com/le-quest-5956,le_quest,apartment,23,brickworks,bukit batok,aug-17,495,06 to 10,A,680000
41663670.0,https://condo-sg.com/kingsford-waterbay-5240,kingsford waterbay,apartment,19,kangkar,hougang,sep-24,850,01 to 05,A,1147000
84159567.0,https://condo-sg.com/flo-residence-4418,flo residence,condominium,19,punggol field,punggol,jun-19,1,01 to 05,A,1008000
91133120.0,https://condo-sg.com/parc-botannia-8884,parc botannia,condominium,28,fernvale,sengkang,nov-26,667,16 to 20,A,948640
45888965.0,https://condo-sg.com/riverfront-residences-5560,riverfront residences,apartment,19,kangkar,Hougang,jul-18,603,06 to 10,A,807000
49100984.0,https://condo-sg.com/botanique-at-bartley-4920,botanique at bartley,condominium,19,upper paya lebar,serangoon,dec-21,495,06 to 10,A,818000
12472957.0,https://condo-sg.com/highline-residences-1125,highline residences,condominium,3,tiong bahru,bukit merah,nov-17,1152,11 to 15,A,2041000
71779891.0,https://condo-sg.com/waterfront-key-2903,waterfront key,condominium,16,bedok reservoir,bedok,oct-21,1313,01 to 05,A,1570000
27443655.0,https://condo-sg.com/maple-woods-1686,maple woods,condominium,21,holland road,bukit timah,may-17,850,01 to 05,A,1180000
49624934.0,https://condo-sg.com/affinity-at-serangoon-1062,affinity at serangoon,apartment,19,serangoon garden,serangoon,jun-18,614,01 to 05,A,950500
